precision,recall,f1-score,support
0.877713458755427,0.999176276771005,0.9345146379044684,3642.0
0.0,0.0,0.0,507.0
0.8770788141720897,0.8770788141720897,0.8770788141720897,0.8770788141720897
0.4388567293777135,0.4995881383855025,0.4672573189522342,4149.0
0.7704585241714305,0.8770788141720897,0.820318706013033,4149.0
