precision,recall,f1-score,support
0.9832564911429265,0.994844095261478,0.9890163534293385,4073.0
0.25,0.09210526315789473,0.1346153846153846,76.0
0.9783080260303688,0.9783080260303688,0.9783080260303688,0.9783080260303688
0.6166282455714632,0.5434746792096864,0.5618158690223616,4149.0
0.9698249429802699,0.9783080260303688,0.973365721076998,4149.0
