precision,recall,f1-score,support
0.9105417891642167,0.5952773201537617,0.7199070230782002,3642.0
0.166289592760181,0.5798816568047337,0.25846153846153846,507.0
0.5933959990359122,0.5933959990359122,0.5933959990359122,0.5933959990359122
0.5384156909621989,0.5875794884792477,0.4891842807698693,4149.0
0.8195955699362469,0.5933959990359122,0.663519252362209,4149.0
