0,1,2,3,4,5,6,7,8,AntisocialTrajectory
-0.5835459137324877,-1.639145542513492,0.9948558301637934,1.5703866089014225,-0.19386163213100097,-0.02020968953673083,1.0458085607582472,1.0530865507325962,-0.7271451810422322,4.0
-0.1852175075802229,-1.3964765205269631,-0.4366873540479234,0.18019637871276392,0.27401761664836805,-0.02020968953673083,-0.9561979481932764,-1.162157270747548,0.009810906560258235,4.0
0.59820128787156,-1.1052736941431327,0.6425780654498281,-1.7078025881148526,0.35509972682910845,-0.3510429505532763,-0.9561979481932764,1.0530865507325962,0.8670985588070453,4.0
0.1859306534502361,1.3699503301193967,0.9948558301637934,1.0771500426617573,0.39709047931039027,0.6353608748048254,-0.9561979481932764,-0.054535360007475935,0.24381651677235502,4.0
0.050762013757670664,1.4670179389140103,0.6425780654498281,-2.1620267095867503,-2.8532706244843298,-1.1716158246987154,1.0458085607582472,1.0530865507325962,0.12857204948333462,4.0
0.3120936341968221,-0.7170032589646986,-1.7688900551180433,0.38218317120397866,0.23202686416708626,-0.40872942164062614,-0.9561979481932764,1.0530865507325962,0.4811231698450126,4.0
-0.45676940183163206,0.30220663337869813,0.32341379511639456,0.3819061500956619,0.9340358766483314,0.4039728039767727,1.0458085607582472,1.0530865507325962,-0.5561165040260919,4.0
0.13722821781064878,-1.6876793469107936,-0.02886396959757165,-0.05809014436233339,-2.3043092655242208,-0.3510429505532763,-0.9561979481932764,1.0530865507325962,0.2452198438109895,4.0
0.8035774042045284,1.515551743311312,0.67569155983036,-1.4881685724202598,-0.5444550497430932,-1.966892107755345,1.0458085607582472,-1.162157270747548,0.4544576397950129,2.0
-1.2505567768755084,-0.6199356501700901,0.32341379511639456,-0.542609455822548,-0.22093702820828812,0.6357640919059069,1.0458085607582472,1.0530865507325962,-1.6269805193733453,4.0
-1.1458705365692305,-0.6684694545673948,0.9948558301637934,1.337400519294432,0.4582158220128719,0.8841398010607667,-0.9561979481932764,1.0530865507325962,-1.485752866767014,4.0
-0.6341618637680287,-1.3964765205269631,-0.2857117815982206,-0.08866235545895997,0.39709047931039027,-0.6952792398885252,1.0458085607582472,-1.162157270747548,-0.1920728602390427,4.0
0.8249913808077101,-1.0082060853485293,-0.6273081772875091,0.8751427163353229,0.6445678017387183,0.31022035437873396,-0.9561979481932764,-1.162157270747548,0.46408719454766006,4.0
0.2606629897702699,-1.0082060853485293,0.9948558301637934,-0.31692878463394825,0.6865585542200001,0.9661941358213707,1.0458085607582472,-1.162157270747548,0.2103169004696838,2.0
2.835852315507478,-0.8626046721566129,-0.9279508526933666,-0.05232050997664432,0.6445678017387183,-1.476543337269395,1.0458085607582472,-1.162157270747548,1.368342197225381,4.0
-2.6772046975099015,1.0787475037355763,-0.02886396959757165,-0.05291924196983969,1.1815131990766532,-0.3510429505532763,-0.9561979481932764,1.0530865507325962,-3.5516091652911643,4.0
-0.4873368402484297,0.5448756553652219,-1.3941801650482268,0.8526221456829861,1.1815131990766532,0.9661941358213707,-0.9561979481932764,1.0530865507325962,-0.5973537054115164,4.0
0.7314961005722864,-0.6684694545673948,0.6201459400939731,-0.5237647686327777,-0.8631522950913323,-0.8604816176299104,1.0458085607582472,1.0530865507325962,1.046920791865073,4.0
-0.1892396115600569,0.5934094597625256,-0.33734687090632853,0.3952582240080586,-0.9862251577533545,0.9661941358213707,1.0458085607582472,-0.054535360007475935,-0.09360073882929654,2.0
1.1081507251675007,0.011003806994870047,0.06656598311574592,-1.2461435171489355,0.39709047931039027,0.13392737656192186,1.0458085607582472,-1.162157270747548,0.591419845589744,4.0
-0.30870751262203416,-1.0567398897458309,0.32341379511639456,0.4092090299136515,0.14961315688206214,0.6588691111987653,-0.9561979481932764,-1.162157270747548,-0.04572075796851098,4.0
-0.1776419660773365,0.2536728289813944,-0.6048760519316541,-2.164161225612654,-0.6768003153654868,-1.5145461879303541,-0.9561979481932764,1.0530865507325962,-0.179557823398417,4.0
-0.9030830319932794,1.321416525722095,0.6201459400939731,-0.039567168057442335,0.5214949390766961,0.9661941358213707,1.0458085607582472,1.0530865507325962,-1.1582188063872156,4.0
1.1602425807653003,0.15660522018678402,0.9948558301637934,-0.3354312271036194,-0.19386163213100097,-2.0341983990778174,-0.9561979481932764,-0.054535360007475935,1.120084407047682,4.0
-0.15740381201663337,-0.08606380179973885,-0.07372822030928124,-0.5227594844556523,0.35509972682910845,-2.807871820809976,1.0458085607582472,1.0530865507325962,-0.1522554101804403,2.0
0.07748589190753837,1.4184841345167083,0.32341379511639456,-0.31002991839948674,-3.390216021822269,-2.2287128705523127,1.0458085607582472,1.0530865507325962,0.1646240709199772,4.0
0.7490008648982599,-0.6199356501700901,-2.0481699924745516,0.3955352451163753,0.10762240440078033,-1.9548645242569294,-0.9561979481932764,-1.162157270747548,0.4299153614877868,4.0
-0.29718065107508523,-0.8140708677593091,0.3857302534491794,-0.080351652863443,0.39709047931039027,-0.02020968953673083,-0.9561979481932764,1.0530865507325962,-0.34082226300851276,4.0
0.16408336538134524,-0.42580043258087114,0.9948558301637934,1.3418431586181114,0.39709047931039027,0.8841398010607667,-0.9561979481932764,-0.054535360007475935,0.22416769950177093,2.0
0.5191267079517928,-0.23166521499165313,-2.75272552190248,-0.06640084695785027,0.6445678017387183,-1.3879120206368787,1.0458085607582472,-1.162157270747548,0.3265442865326698,2.0
0.6900566203104579,-0.8626046721566129,0.9948558301637934,-0.3007139316268444,0.14961315688206214,0.9661941358213707,-0.9561979481932764,1.0530865507325962,0.9910165917955871,4.0
-0.4226797535157065,-0.3772666281835664,-0.6604216716680411,0.153362699812356,0.6445678017387183,-0.3510429505532763,-0.9561979481932764,1.0530865507325962,-0.5101276424933042,4.0
-0.23276309577283935,0.8360784817490494,0.67569155983036,-2.9007498421856286,-1.4328160419501825,0.6353608748048254,-0.9561979481932764,1.0530865507325962,-0.2539193415227638,4.0
-0.9959122152894011,0.7390108729544399,-0.31491474555047455,0.3869475214125417,-0.4200505899767873,-1.1490487561409106,1.0458085607582472,1.0530865507325962,-1.2834506192015684,4.0
-1.2034586239114626,1.515551743311312,0.9948558301637934,0.6375603003876915,0.14961315688206214,-0.04371792593067028,1.0458085607582472,1.0530865507325962,-1.563442450131907,4.0
-1.4016182810947126,-0.8140708677593091,0.9948558301637934,0.3900873216155654,0.6445678017387183,0.8841398010607667,-0.9561979481932764,1.0530865507325962,-1.830771023050267,4.0
