train_Model,train_Target,train_Accuracy,train_1.0_Precision,train_1.0_Recall,train_1.0_F1-Score,train_2.0_Precision,train_2.0_Recall,train_2.0_F1-Score,train_3.0_Precision,train_3.0_Recall,train_3.0_F1-Score,train_4.0_Precision,train_4.0_Recall,train_4.0_F1-Score,train_macro avg_Precision,train_macro avg_Recall,train_macro avg_F1-Score,train_weighted avg_Precision,train_weighted avg_Recall,train_weighted avg_F1-Score,test_Model,test_Target,test_Accuracy,test_1.0_Precision,test_1.0_Recall,test_1.0_F1-Score,test_2.0_Precision,test_2.0_Recall,test_2.0_F1-Score,test_3.0_Precision,test_3.0_Recall,test_3.0_F1-Score,test_4.0_Precision,test_4.0_Recall,test_4.0_F1-Score,test_macro avg_Precision,test_macro avg_Recall,test_macro avg_F1-Score,test_weighted avg_Precision,test_weighted avg_Recall,test_weighted avg_F1-Score
logistic_regression,Multinomial,0.453959555418339,0.4750192615421087,0.6186322939178759,0.5373964933454022,0.36028520499108735,0.3900123494905835,0.3745598754679219,0.38333333333333336,0.20592775548008643,0.26792528620204864,0.5577831877416584,0.6012658227848101,0.5787088626402199,0.44410524690204695,0.453959555418339,0.4396476294138982,0.4441052469020469,0.453959555418339,0.4396476294138982,logistic_regression,Multinomial,0.5329924519113708,0.08834586466165413,0.618421052631579,0.15460526315789472,0.16715257531584063,0.33992094861660077,0.22410423452768727,0.14285714285714285,0.21328671328671328,0.17110799438990182,0.900896649362907,0.5893794380981785,0.7125793206420306,0.32481305804938615,0.4402520381582679,0.3155992031793786,0.742672237391697,0.5329924519113708,0.6043652419347598
