,interaction,type,Model,Target,Accuracy,1.0_Precision,1.0_Recall,1.0_F1-Score,2.0_Precision,2.0_Recall,2.0_F1-Score,3.0_Precision,3.0_Recall,3.0_F1-Score,4.0_Precision,4.0_Recall,4.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
12,PolygenicScoreEXT_x_Race_1.0,train_metrics,logistic_regression,AST,0.4549050632911392,0.47955918947742626,0.6247298548934856,0.5426023999463699,0.3600516638808692,0.3657764742204384,0.3628914924573091,0.384051206827577,0.22229083050324175,0.2815937423612809,0.5503675183759188,0.6068230935473912,0.5772181637972175,0.44350739464044775,0.4549050632911392,0.4410764496405444,0.44350739464044775,0.4549050632911392,0.4410764496405443
13,PolygenicScoreEXT_x_Race_1.0,test_metrics,logistic_regression,AST,0.5417579741904066,0.0888468809073724,0.618421052631579,0.15537190082644628,0.17192268565615462,0.3339920948616601,0.22699798522498324,0.14606741573033707,0.22727272727272727,0.17783857729138167,0.9041860465116279,0.6001852423587527,0.7214696604193728,0.327755757201373,0.4449677792811798,0.320419530940546,0.7460869557927962,0.5417579741904066,0.6122160477697431
14,PolygenicScoreEXT_x_Race_2.0,train_metrics,logistic_regression,AST,0.45442266131522074,0.4820921664552757,0.6160852114850263,0.5409141734151053,0.3584050747621205,0.3663167644334671,0.36231773417818147,0.3840373153666753,0.2287743130595863,0.28673696430298923,0.5492416299713427,0.6065143562828034,0.5764589370208708,0.44344404663885356,0.4544226613152208,0.4416069522292867,0.44344404663885356,0.45442266131522074,0.4416069522292867
15,PolygenicScoreEXT_x_Race_2.0,test_metrics,logistic_regression,AST,0.5383491599707816,0.08365758754863813,0.5657894736842105,0.14576271186440676,0.1696969696969697,0.33201581027667987,0.2245989304812834,0.14623655913978495,0.23776223776223776,0.1810918774966711,0.9036482694106641,0.5964803951836987,0.7186163288078854,0.32580984644901423,0.43301197922670664,0.31751746216256166,0.7453043690906946,0.5383491599707816,0.609718916702706
16,PolygenicScoreEXT_x_Race_3.0,train_metrics,logistic_regression,AST,0.45394025933930227,0.4813126162337273,0.6192497684470516,0.5416371308016878,0.35637699632601033,0.3668570546464958,0.3615410945879131,0.3836327345309381,0.22252238345168263,0.28166674808265346,0.5499545549884639,0.607131830811979,0.5771304890128032,0.4428192255197849,0.45394025933930227,0.44049386562126436,0.4428192255197849,0.45394025933930227,0.4404938656212644
17,PolygenicScoreEXT_x_Race_3.0,test_metrics,logistic_regression,AST,0.5385926467007548,0.08560311284046693,0.5789473684210527,0.14915254237288136,0.16582406471183014,0.3241106719367589,0.2193979933110368,0.14410480349344978,0.23076923076923078,0.17741935483870966,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.3246518675820331,0.43304002247456697,0.3164367623242502,0.7442630379607587,0.5385926467007548,0.6098006161650328
18,PolygenicScoreEXT_x_Race_4.0,train_metrics,logistic_regression,AST,0.45567690645260883,0.48357816792069747,0.6250385921580734,0.5452831459160999,0.35928098676293624,0.36870947823402284,0.3639341764436996,0.384717962394986,0.22267675208397653,0.2820826203862136,0.5499544913533572,0.6062828033343625,0.5767465765997284,0.44438290210799425,0.45567690645260883,0.4420116298364354,0.44438290210799425,0.45567690645260883,0.4420116298364354
19,PolygenicScoreEXT_x_Race_4.0,test_metrics,logistic_regression,AST,0.5378621865108352,0.08761904761904762,0.6052631578947368,0.15307820299500835,0.1678391959798995,0.3300395256916996,0.22251832111925382,0.14666666666666667,0.23076923076923078,0.1793478260869565,0.9031352363125877,0.595862920654523,0.7180059523809523,0.32631503664455036,0.44048370875254755,0.3182375756455428,0.7447741363204322,0.5378621865108352,0.6089951234323684
20,PolygenicScoreEXT_x_Race_5.0,train_metrics,logistic_regression,AST,0.4523772769373263,0.4796875,0.6160852114850263,0.5393972158399784,0.35519084544154184,0.3641556035813523,0.35961736346659556,0.3803317535545024,0.22298548934856438,0.28114052160373687,0.5491087032506117,0.6062828033343625,0.5762811342210483,0.44107970056166396,0.4523772769373263,0.4391090587828398,0.44107970056166396,0.4523772769373263,0.43910905878283985
21,PolygenicScoreEXT_x_Race_5.0,test_metrics,logistic_regression,AST,0.538836133430728,0.08785046728971962,0.618421052631579,0.15384615384615385,0.1668372569089048,0.3221343873517787,0.2198246797033041,0.14666666666666667,0.23076923076923078,0.1793478260869565,0.9030303030303031,0.5980240815066379,0.7195393759286776,0.3260961734738985,0.4423371880648066,0.318139508891273,0.7445722195499739,0.538836133430728,0.6098868060667241
22,PolygenicScoreEXT_x_Race_nan,train_metrics,logistic_regression,AST,0.4539788514973757,0.4810619681169843,0.6195585057116394,0.5415963835098847,0.35614797064549947,0.3670886075949367,0.36153553781832004,0.3848310855922019,0.22244519913553565,0.28192712154561017,0.549982511367611,0.6068230935473912,0.5770063483908847,0.44300588393057416,0.4539788514973757,0.44051634781617494,0.44300588393057416,0.4539788514973757,0.4405163478161749
23,PolygenicScoreEXT_x_Race_nan,test_metrics,logistic_regression,AST,0.538836133430728,0.08704061895551257,0.5921052631578947,0.15177065767284992,0.16581892166836215,0.3221343873517787,0.21893888515782403,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.32531781387569747,0.4367095508866583,0.31746772627140907,0.7443747581473252,0.538836133430728,0.6099293268416457
24,Age_x_DelinquentPeer,train_metrics,logistic_regression,AST,0.4492513121333745,0.47349991097394506,0.6157764742204384,0.5353464183861768,0.35085731550721355,0.3585211485026243,0.3546478335560222,0.37813547954393023,0.21758258721827725,0.2762236049189163,0.5489811637840487,0.605125038592158,0.5756874839372911,0.4378684674522844,0.4492513121333745,0.4354763351996016,0.43786846745228436,0.4492513121333745,0.4354763351996016
25,Age_x_DelinquentPeer,test_metrics,logistic_regression,AST,0.5368882395909423,0.08364312267657993,0.5921052631578947,0.1465798045602606,0.1651186790505676,0.31620553359683795,0.21694915254237288,0.14065934065934066,0.22377622377622378,0.17273954116059378,0.9025641025641026,0.59771534424205,0.7191679049034175,0.3229963112376477,0.4324505911932516,0.3138591007916612,0.7434966224876326,0.5368882395909423,0.6086449206445386
26,Age_x_SchoolConnect,train_metrics,logistic_regression,AST,0.45498224760728617,0.4808015358771298,0.6185551096017289,0.5410477990818255,0.3580033127541033,0.3670114232787898,0.36245140635719186,0.38631896212816147,0.22753936400123495,0.2863943265167339,0.551990451449835,0.6068230935473912,0.5781094893194603,0.44427856555230744,0.4549822476072862,0.4420007553188029,0.4442785655523074,0.45498224760728617,0.4420007553188029
27,Age_x_SchoolConnect,test_metrics,logistic_regression,AST,0.5378621865108352,0.0872093023255814,0.5921052631578947,0.15202702702702703,0.16532258064516128,0.3241106719367589,0.21895861148197598,0.14285714285714285,0.22727272727272727,0.17543859649122806,0.902518656716418,0.5974066069774622,0.7189299647036967,0.32447692063607586,0.43522381733621074,0.316338549925982,0.7437049439359182,0.5378621865108352,0.6089935976955683
28,Age_x_NeighborConnect,train_metrics,logistic_regression,AST,0.45569620253164556,0.48287835249042144,0.6225686940413708,0.5438975050573163,0.3570520965692503,0.36870947823402284,0.36278716536928046,0.3890297611103697,0.2249922815683853,0.2850995158687466,0.5515160022459292,0.6065143562828034,0.5777091604175856,0.4451190531039927,0.45569620253164556,0.4423733366782322,0.44511905310399263,0.45569620253164556,0.4423733366782322
29,Age_x_NeighborConnect,test_metrics,logistic_regression,AST,0.5393231068906744,0.08494208494208494,0.5789473684210527,0.14814814814814814,0.16481294236602628,0.3221343873517787,0.2180602006688963,0.1447661469933185,0.22727272727272727,0.17687074829931973,0.903300790330079,0.5998765050941649,0.7209647495361781,0.3244554911578772,0.43205774703493083,0.3160109616631356,0.7443499696157835,0.5393231068906744,0.610515602278794
30,Age_x_ParentalWarmth,train_metrics,logistic_regression,AST,0.4563908613769682,0.4837841072283389,0.624035196048163,0.5450316839692598,0.35994020926756354,0.37171966656375427,0.3657351154313488,0.38632113278119157,0.22321704229700526,0.28294687408277075,0.5516636248771585,0.6065915405989503,0.5778251599147121,0.4454272685385631,0.45639086137696816,0.44288470834952287,0.44542726853856307,0.4563908613769682,0.4428847083495228
31,Age_x_ParentalWarmth,test_metrics,logistic_regression,AST,0.5366447528609691,0.08445297504798464,0.5789473684210527,0.1474036850921273,0.16549648946840523,0.32608695652173914,0.219560878243513,0.1434878587196468,0.22727272727272727,0.1759133964817321,0.903558052434457,0.595862920654523,0.718139534883721,0.32424884391762343,0.4320424932175105,0.3152543736752733,0.7445390088151169,0.5366447528609691,0.6083919331240241
32,Age_x_Is_Male,train_metrics,logistic_regression,AST,0.4540174436554492,0.48028244868649395,0.6194813213954924,0.5410725722182896,0.3564423657211829,0.364695893794381,0.36052189836716014,0.39003367003367,0.22352577956159309,0.2841862519012806,0.5461474501108647,0.6083667798703304,0.5755805462246238,0.4432264836380529,0.45401744365544916,0.4403403171778385,0.44322648363805284,0.4540174436554492,0.44034031717783856
33,Age_x_Is_Male,test_metrics,logistic_regression,AST,0.5373752130508888,0.08571428571428572,0.5921052631578947,0.1497504159733777,0.16349047141424272,0.3221343873517787,0.21689953426480374,0.1431818181818182,0.2202797202797203,0.17355371900826447,0.9025641025641026,0.59771534424205,0.7191679049034175,0.32373766946861227,0.4330586787578609,0.31484289353746586,0.7435100054674996,0.5373752130508888,0.6087541766667885
34,Age_x_Race_1.0,train_metrics,logistic_regression,AST,0.453438561284347,0.48026827953769685,0.6190182154986107,0.5408868656213117,0.35541487678046574,0.36400123494905834,0.35965681601525257,0.3842292959978867,0.22452917567150354,0.2834315779217616,0.5498074903745187,0.6062056190182155,0.5766308138467751,0.442429985672642,0.453438561284347,0.44015151835127525,0.44242998567264197,0.453438561284347,0.44015151835127525
35,Age_x_Race_1.0,test_metrics,logistic_regression,AST,0.5390796201607012,0.0838095238095238,0.5789473684210527,0.14642262895174707,0.16463414634146342,0.3201581027667984,0.2174496644295302,0.14573991031390135,0.22727272727272727,0.17759562841530055,0.9028810408921933,0.5998765050941649,0.7208310146540531,0.3242661553392705,0.4315636758886858,0.3155747341126577,0.7440437564299718,0.5390796201607012,0.6103534590194617
36,Age_x_Race_2.0,train_metrics,logistic_regression,AST,0.457220592775548,0.4873326094824466,0.6235720901512812,0.5470982596329653,0.3560532050800331,0.36569928990429146,0.3608117884476259,0.3968937614199948,0.23471750540290212,0.29498496459404405,0.5489248441549345,0.6048934856437171,0.5755517203392941,0.4473011050343523,0.457220592775548,0.4446116832534824,0.4473011050343522,0.457220592775548,0.4446116832534823
37,Age_x_Race_2.0,test_metrics,logistic_regression,AST,0.5364012661309958,0.08061420345489444,0.5526315789473685,0.1407035175879397,0.16446700507614212,0.3201581027667984,0.21730382293762573,0.13245033112582782,0.2097902097902098,0.16238159675236807,0.9027001862197392,0.5986415560358135,0.7198811954705774,0.3200579314691509,0.4203053618850475,0.31006753318712776,0.7428959537128859,0.5364012661309958,0.6084211177364255
38,Age_x_Race_3.0,train_metrics,logistic_regression,AST,0.45299475146650203,0.48151487826871053,0.6182463723371411,0.5413808252509209,0.3556269615901958,0.36732016054337757,0.3613789961272686,0.3797737857618097,0.2202840382834208,0.27883347174051093,0.5494682339770501,0.6061284347020686,0.5764092777451555,0.44159596489944153,0.45299475146650203,0.439500642715964,0.4415959648994415,0.45299475146650203,0.439500642715964
39,Age_x_Race_3.0,test_metrics,logistic_regression,AST,0.5400535670805942,0.08653846153846154,0.5921052631578947,0.15100671140939595,0.16717325227963525,0.32608695652173914,0.22103148024112523,0.14222222222222222,0.22377622377622378,0.17391304347826086,0.9041860465116279,0.6001852423587527,0.7214696604193728,0.32502999563798673,0.4355384214536526,0.3168552238870387,0.7451913194392834,0.5400535670805942,0.6111268077921242
40,Age_x_Race_4.0,train_metrics,logistic_regression,AST,0.4537665946279716,0.4804844415132802,0.6185551096017289,0.540846971486418,0.3564877462035784,0.36600802716887926,0.36118516261710715,0.3835309617918314,0.22468354430379747,0.2833641584736688,0.5506910825791062,0.6058196974374807,0.5769414531956337,0.442798558021949,0.45376659462797153,0.4405844364432069,0.442798558021949,0.4537665946279716,0.4405844364432069
41,Age_x_Race_4.0,test_metrics,logistic_regression,AST,0.5383491599707816,0.08812260536398467,0.6052631578947368,0.15384615384615385,0.16683518705763398,0.32608695652173914,0.22073578595317725,0.15536105032822758,0.24825174825174826,0.1911170928667564,0.9018232819074333,0.5955541833899352,0.717367050948308,0.3280355311643199,0.44378901151453987,0.32076652090359886,0.7442305315682677,0.5383491599707816,0.6091054253630576
42,Age_x_Race_5.0,train_metrics,logistic_regression,AST,0.45442266131522074,0.4817219817219817,0.618400740969435,0.5415709071245098,0.35577647236029525,0.36461870947823405,0.36014332545551575,0.3874441817704229,0.22769373263352888,0.2868254739912494,0.5499300699300699,0.6069774621796851,0.577047255650132,0.44371817644569245,0.45442266131522074,0.4413967405553518,0.4437181764456925,0.45442266131522074,0.4413967405553518
43,Age_x_Race_5.0,test_metrics,logistic_regression,AST,0.5385926467007548,0.0872093023255814,0.5921052631578947,0.15202702702702703,0.16700404858299595,0.32608695652173914,0.22088353413654618,0.14410480349344978,0.23076923076923078,0.17741935483870966,0.9025641025641026,0.59771534424205,0.7191679049034175,0.32522056424153245,0.43666919867272863,0.3173744552264251,0.744034832618455,0.5385926467007548,0.609556343265933
44,Age_x_Race_nan,train_metrics,logistic_regression,AST,0.45465421426366165,0.4817321514135122,0.6207934547699907,0.5424929178470255,0.3559499737886617,0.3668570546464958,0.36132122087498575,0.3853723404255319,0.223680148193887,0.2830630982613792,0.5519466853735532,0.607286199444273,0.5782955422439455,0.4437502877503148,0.4546542142636616,0.441293194806834,0.4437502877503147,0.45465421426366165,0.441293194806834
45,Age_x_Race_nan,test_metrics,logistic_regression,AST,0.538836133430728,0.08687258687258688,0.5921052631578947,0.15151515151515152,0.1659877800407332,0.3221343873517787,0.21908602150537632,0.14533622559652928,0.23426573426573427,0.17938420348058903,0.9030754892823858,0.5983328187712257,0.7197771587743732,0.3253180204480588,0.4367095508866583,0.31744063381887255,0.744392452790159,0.538836133430728,0.6099427265309266
46,DelinquentPeer_x_SchoolConnect,train_metrics,logistic_regression,AST,0.4500038592158073,0.47615857743133794,0.6035041679530719,0.5323212036627294,0.3559205500381971,0.3596017289286817,0.3577516701220917,0.3708462013588635,0.23170731707317074,0.2852121039380552,0.5514840343226896,0.605202222908305,0.5770957532935894,0.43860234078777205,0.4500038592158073,0.43809518275411646,0.438602340787772,0.4500038592158073,0.43809518275411646
47,DelinquentPeer_x_SchoolConnect,test_metrics,logistic_regression,AST,0.5361577794010226,0.08897485493230174,0.6052631578947368,0.15514333895446883,0.16752312435765673,0.3221343873517787,0.22041920216362407,0.13786008230452676,0.23426573426573427,0.17357512953367876,0.9038010323791648,0.5946279715961716,0.7173184357541901,0.3245397734934125,0.4390728127771053,0.3166140266014904,0.7446721006367272,0.5361577794010226,0.6078305114462593
