precision,recall,f1-score,support
0.9927877947295423,0.8787134790081021,0.9322740296952332,4073.0
0.09191176470588236,0.6578947368421053,0.16129032258064518,76.0
0.8746685948421307,0.8746685948421307,0.8746685948421307,0.8746685948421307
0.5423497797177124,0.7683041079251037,0.5467821761379392,4149.0
0.976285847686448,0.8746685948421307,0.9181514069570533,4149.0
