precision,recall,f1-score,support
0.9634146341463414,0.7365967365967366,0.8348745046235139,3861.0
0.15037593984962405,0.625,0.2424242424242424,288.0
0.7288503253796096,0.7288503253796096,0.7288503253796096,0.7288503253796096
0.5568952869979827,0.6807983682983683,0.5386493735238781,4149.0
0.9069781087287818,0.7288503253796096,0.793749974492545,4149.0
