,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__tol,param_classifier__solver,param_classifier__penalty,param_classifier__max_iter,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,17.22130913734436,3.251658860928495,2.235895538330078,0.5201690729084263,0.01,lbfgs,l2,300,10,"{'classifier__tol': 0.01, 'classifier__solver': 'lbfgs', 'classifier__penalty': 'l2', 'classifier__max_iter': 300, 'classifier__C': 10}",0.8723588585912593,0.8313055379444294,0.8197677344040898,0.8775322283609577,0.8592367841077198,0.852040228681691,0.022741681845973152,4,0.8567627353601225,0.8671217474098295,0.867549579684544,0.8538000651457636,0.8606983124741608,0.8611864880148842,0.005478747765544991
1,19.833910608291625,2.5551483818443206,2.6753017902374268,0.605626073145509,0.01,newton-cg,l2,300,0.1,"{'classifier__tol': 0.01, 'classifier__solver': 'newton-cg', 'classifier__penalty': 'l2', 'classifier__max_iter': 300, 'classifier__C': 0.1}",0.8734281866967663,0.8320854592478539,0.8233050548963962,0.8780706256478379,0.8596141653835703,0.853300698374485,0.021946981331519462,1,0.8567014109027966,0.867328773129878,0.8674271181769209,0.8537374249884117,0.8603920021047093,0.8611173458605432,0.005529645424452823
2,16.45556273460388,3.502511562960397,2.670723724365234,0.5472316778072657,0.01,saga,l2,500,10,"{'classifier__tol': 0.01, 'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__C': 10}",0.8724133151151507,0.8313608871982208,0.8197073533999537,0.8775573871126809,0.8592216888566857,0.8520521263365385,0.022763174980067673,3,0.8567715409232255,0.8671480562759173,0.8675141879956402,0.853817917590609,0.8606870372458376,0.8611877480062459,0.0054702306026323125
3,13.156433963775635,0.7753158338365926,2.358175754547119,0.38651932370083353,0.01,newton-cg,l2,1000,0.1,"{'classifier__tol': 0.01, 'classifier__solver': 'newton-cg', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__C': 0.1}",0.8734281866967663,0.8320854592478539,0.8233050548963962,0.8780706256478379,0.8596141653835703,0.853300698374485,0.021946981331519462,1,0.8567014109027966,0.867328773129878,0.8674271181769209,0.8537374249884117,0.8603920021047093,0.8611173458605432,0.005529645424452823
4,16.539211320877076,3.8713056357863453,1.9391511917114257,0.32968243932016017,0.0001,saga,l2,100,10,"{'classifier__tol': 0.0001, 'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 100, 'classifier__C': 10}",0.8723588585912593,0.8313055379444294,0.8197576709034005,0.8775171331099236,0.8592418158580645,0.8520362032814154,0.02274147354137599,5,0.8567621063913293,0.8671242530161235,0.8675370516530737,0.8538050763583518,0.8607005048796682,0.8611857984597094,0.005475094150002581
