precision,recall,f1-score,support
0.9935856318152662,0.7606187085686227,0.8616325963009318,4073.0
0.05431619786614937,0.7368421052631579,0.10117434507678409,76.0
0.7601831766690769,0.7601831766690769,0.7601831766690769,0.7601831766690769
0.5239509148407078,0.7487304069158902,0.48140347068885797,4149.0
0.9763804071876131,0.7601831766690769,0.8477027753578045,4149.0
