precision,recall,f1-score,support
0.974485596707819,0.6133126133126133,0.7528214910189158,3861.0
0.1314717859220477,0.7847222222222222,0.22521175884404585,288.0
0.6252108941913714,0.6252108941913714,0.6252108941913714,0.6252108941913714
0.5529786913149334,0.6990174177674178,0.48901662493148085,4149.0
0.9159683690610844,0.6252108941913714,0.7161978219742394,4149.0
