,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__tol,param_classifier__solver,param_classifier__penalty,param_classifier__max_iter,param_classifier__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,16.95940556526184,5.106846324585962,2.2339425086975098,0.5557745135714779,0.01,lbfgs,l2,300,10,"{'classifier__tol': 0.01, 'classifier__solver': 'lbfgs', 'classifier__penalty': 'l2', 'classifier__max_iter': 300, 'classifier__C': 10}",0.7808085946642113,0.7872450631272255,0.7886976227004658,0.7677298126592256,0.7865835292130561,0.7822129244728367,0.007722805013110132,4,0.787123312736639,0.7851073245437823,0.7849133856994575,0.7896128217917313,0.7837551129731115,0.7861023915489442,0.0020629595501801463
1,15.674055337905884,2.1318832014209645,2.549709367752075,0.49109935634528884,0.01,newton-cg,l2,300,0.1,"{'classifier__tol': 0.01, 'classifier__solver': 'newton-cg', 'classifier__penalty': 'l2', 'classifier__max_iter': 300, 'classifier__C': 0.1}",0.7811267183232221,0.7871507593564824,0.7887328106746238,0.767741072810956,0.7865891592889213,0.7822681040908411,0.007702488831016046,1,0.7869965480597351,0.7850480093104705,0.7848787631780874,0.7896275846942444,0.7837619671778497,0.7860625744840775,0.002064226252898454
2,22.232107305526732,6.459259833457723,3.014915180206299,0.9486193556572138,0.01,saga,l2,500,10,"{'classifier__tol': 0.01, 'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 500, 'classifier__C': 10}",0.7809403286904095,0.7872267653806634,0.7886934001435669,0.76776640815235,0.7865539713147633,0.7822361747363507,0.00769803201086482,3,0.7871145157430997,0.7851031944460554,0.7849209428995535,0.7896324177873292,0.7837562553405679,0.786105465243321,0.0020680427587416264
3,20.520963954925538,2.7731921957729657,2.719626617431641,0.7116693389101911,0.01,newton-cg,l2,1000,0.1,"{'classifier__tol': 0.01, 'classifier__solver': 'newton-cg', 'classifier__penalty': 'l2', 'classifier__max_iter': 1000, 'classifier__C': 0.1}",0.7811267183232221,0.7871507593564824,0.7887328106746238,0.767741072810956,0.7865891592889213,0.7822681040908411,0.007702488831016046,1,0.7869965480597351,0.7850480093104705,0.7848787631780874,0.7896275846942444,0.7837619671778497,0.7860625744840775,0.002064226252898454
4,20.70975294113159,4.265073126204076,2.5032480239868162,0.6794841891513366,0.0001,saga,l2,100,10,"{'classifier__tol': 0.0001, 'classifier__solver': 'saga', 'classifier__penalty': 'l2', 'classifier__max_iter': 100, 'classifier__C': 10}",0.7808085946642113,0.7872436556082593,0.7886948076625332,0.7677241825833603,0.7865835292130562,0.782210953946284,0.007724260684018855,5,0.787122433037285,0.7851058306786471,0.7849127705785194,0.7896131732894102,0.7837544099777537,0.7861017235123231,0.0020633671469660014
