type,interaction,Model,Target,Accuracy,Custom_Metric,Matthews Correlation Coefficient,3.0_Precision,3.0_Recall,3.0_F1-Score,4.0_Precision,4.0_Recall,4.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
train_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,AST,0.7422563012450653,0.677824749137169,0.48452292968627403,0.7438483875897907,0.7389918007895536,0.7414121410617717,0.740684869512747,0.745520801700577,0.7430949678395763,0.7422666285512689,0.7422563012450654,0.742253554450674,0.7422666285512689,0.7422563012450653,0.742253554450674
test_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,AST,0.8216880939072108,0.6399851763334964,0.31535017593385617,0.2507042253521127,0.6267605633802817,0.358148893360161,0.9630404463040446,0.8384942319368549,0.896462187601428,0.6068723358280786,0.7326273976585683,0.6273055404807946,0.906499505345311,0.8216880939072108,0.8537341340618753
train_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,AST,0.7416489523231097,0.6770637584260417,0.48330397169548267,0.7428658629635282,0.7391436380200425,0.7410000761092929,0.7404441758573803,0.7441542666261768,0.7422945853843242,0.7416550194104543,0.7416489523231096,0.7416473307468086,0.7416550194104544,0.7416489523231097,0.7416473307468086
test_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,AST,0.8183342649524874,0.6386413342351847,0.3146061926185957,0.24793388429752067,0.6338028169014085,0.3564356435643564,0.9635343618513323,0.8342440801457195,0.8942401561991538,0.6057341230744265,0.7340234485235639,0.6253378998817551,0.9067343239459991,0.8183342649524874,0.851552486666375
train_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,AST,0.7427877315517765,0.6784851290722443,0.485576560189944,0.7433049300060864,0.741724870938354,0.742514059887521,0.7422727272727273,0.7438505921651989,0.7430608220840285,0.7427888286394069,0.7427877315517765,0.7427874409857746,0.7427888286394069,0.7427877315517765,0.7427874409857748
test_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,AST,0.8233650083845724,0.6448931494265916,0.3249643178079374,0.2556179775280899,0.6408450704225352,0.3654618473895582,0.9644103279832519,0.8391013964784456,0.8974025974025973,0.6100141527556708,0.7399732334504905,0.6314322223960778,0.9081506780309695,0.8233650083845724,0.8551803578822779
train_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,AST,0.7395991497115093,0.6745110464344225,0.47922693762469726,0.7422474669941664,0.7341330094139082,0.7381679389312977,0.7370081105437069,0.7450652900091103,0.7410147991543341,0.7396277887689366,0.7395991497115093,0.739591369042816,0.7396277887689365,0.7395991497115093,0.7395913690428159
test_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,AST,0.8211291224147569,0.6428531497805171,0.3219683485241239,0.25277777777777777,0.6408450704225352,0.36254980079681276,0.9643107067879636,0.8366727383120826,0.8959687906371911,0.6085442422828706,0.7387589043673088,0.629259295717002,0.9078335262851988,0.8211291224147569,0.8536292173798777
train_metrics,PolygenicScoreEXT_x_SubstanceUseTrajectory,logistic_regression,AST,0.7428636501670209,0.678583947587789,0.4857376534209936,0.7444597279535381,0.7395991497115093,0.7420214791682535,0.7412882787750792,0.7461281506225327,0.7437003405221341,0.7428740033643086,0.7428636501670209,0.7428609098451937,0.7428740033643086,0.7428636501670209,0.7428609098451937
test_metrics,PolygenicScoreEXT_x_SubstanceUseTrajectory,logistic_regression,AST,0.8261598658468418,0.6440888622438056,0.32139938721113387,0.2564841498559078,0.6267605633802817,0.3640081799591002,0.963245492371706,0.843351548269581,0.8993201683392684,0.6098648211138069,0.7350560558249314,0.6316641741491843,0.9071470515459692,0.8261598658468418,0.856830340306857
