type,interaction,Model,Target,Accuracy,Custom_Metric,Matthews Correlation Coefficient,1.0_Precision,1.0_Recall,1.0_F1-Score,3.0_Precision,3.0_Recall,3.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
train_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,SUT,0.6639629200463499,0.5803990260839275,0.32904129565729534,0.6786616161616161,0.6228273464658169,0.649546827794562,0.6514989293361885,0.7050984936268829,0.6772398441847522,0.6650802727489022,0.6639629200463499,0.6633933359896571,0.6650802727489024,0.6639629200463499,0.663393335989657
test_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,SUT,0.6132020845396642,0.5501362445686665,0.30591394588993553,0.8450704225352113,0.2777777777777778,0.41811846689895465,0.5675675675675675,0.9490150637311703,0.7103209019947961,0.7063189950513894,0.613396420754474,0.5642196844468754,0.7063993375108474,0.6132020845396642,0.5641350861738308
train_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,SUT,0.6633835457705678,0.5798006033059814,0.32819803988150337,0.6801916932907348,0.6167439165701043,0.6469158310543908,0.6494435612082671,0.7100231749710313,0.6783836147246056,0.664817627249501,0.6633835457705678,0.6626497228894982,0.664817627249501,0.6633835457705678,0.6626497228894982
test_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,SUT,0.6189924724956573,0.5585471071457206,0.31973408440216033,0.8576388888888888,0.28587962962962965,0.4288194444444444,0.5712300208478109,0.9524913093858632,0.7141615986099044,0.7144344548683499,0.6191854695077464,0.5714905215271744,0.7145173757913497,0.6189924724956573,0.5714079094385336
train_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,SUT,0.6638180764774044,0.5803709754422868,0.3291343988563684,0.681075888568684,0.6161645422943222,0.6469961977186313,0.6495636075112404,0.7114716106604867,0.6791096363887738,0.6653197480399622,0.6638180764774044,0.6630529170537025,0.6653197480399623,0.6638180764774044,0.6630529170537025
test_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,SUT,0.6189924724956573,0.5581261682098235,0.318849507059654,0.8551724137931035,0.28703703703703703,0.42980935875216636,0.5713291579679889,0.951332560834299,0.7139130434782609,0.7132507858805461,0.619184798935668,0.5718612011152137,0.7133329640090421,0.6189924724956573,0.571778947587499
train_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,SUT,0.6635283893395133,0.5800223439595726,0.32858922087734926,0.6809874959923052,0.6152954808806489,0.6464769441485314,0.6491413474240423,0.7117612977983777,0.6790106397678596,0.6650644217081738,0.6635283893395133,0.6627437919581955,0.6650644217081738,0.6635283893395133,0.6627437919581955
test_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,SUT,0.6184134337000579,0.557414636609139,0.3177392810965942,0.8546712802768166,0.28587962962962965,0.42844752818733733,0.5709318497913769,0.951332560834299,0.7136027813993915,0.7128015650340968,0.6186060952319643,0.5710251547933645,0.7128837131031429,0.6184134337000579,0.5709425968161751
train_metrics,PolygenicScoreEXT_x_AntisocialTrajectory,logistic_regression,SUT,0.6648319814600232,0.5816171778020723,0.3311075969726514,0.6817891373801916,0.6181923522595597,0.648435126101489,0.6507684154742979,0.7114716106604867,0.6797675062275119,0.6662787764272448,0.6648319814600232,0.6641013161645004,0.6662787764272446,0.6648319814600232,0.6641013161645005
test_metrics,PolygenicScoreEXT_x_AntisocialTrajectory,logistic_regression,SUT,0.6270990156340475,0.5656454500907743,0.3291958472082858,0.8481012658227848,0.3101851851851852,0.45423728813559316,0.5776045357902198,0.944380069524913,0.7167985927880387,0.7128529008065023,0.6272826273550491,0.5855179404618159,0.712931214856888,0.6270990156340475,0.5854419238710075
