type,interaction,Model,Target,Accuracy,Custom_Metric,Matthews Correlation Coefficient,1.0_Precision,1.0_Recall,1.0_F1-Score,4.0_Precision,4.0_Recall,4.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
train_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,AST,0.8717734588521105,0.8398759419080531,0.743907378777786,0.8605507289059049,0.8873367749772244,0.8737385063915675,0.8837172856918978,0.8562101427269967,0.8697462790159637,0.8721340072989013,0.8717734588521105,0.8717423927037655,0.8721340072989014,0.8717734588521105,0.8717423927037655
test_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,AST,0.9655377302436126,0.679434425112591,0.29540582575408275,0.2708333333333333,0.3611111111111111,0.3095238095238095,0.9859327217125382,0.978749241044323,0.9823278488726387,0.6283830275229357,0.6699301760777171,0.645925829198224,0.970636478110844,0.9655377302436126,0.9679363186191878
train_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,AST,0.8760249013058001,0.8452883693533433,0.7526320087408399,0.8617969320672023,0.8956878226541148,0.8784156056883329,0.8914177335229967,0.8563619799574855,0.8735382947417332,0.8766073327950995,0.8760249013058001,0.875976950215033,0.8766073327950996,0.8760249013058001,0.875976950215033
test_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,AST,0.9637551990493167,0.6666126585152141,0.2675163594786519,0.24489795918367346,0.3333333333333333,0.2823529411764706,0.98531211750306,0.9775349119611415,0.9814081072843646,0.6151050383433667,0.6554341226472374,0.6318805242304175,0.9694743814962282,0.9637551990493167,0.9664550556029123
train_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,AST,0.8727604008502885,0.8411054339099091,0.7458717115835368,0.8616676487919859,0.888095961129669,0.8746822192313444,0.8845551378446115,0.857424840570908,0.8707787201233615,0.8731113933182987,0.8727604008502885,0.872730469677353,0.8731113933182987,0.8727604008502885,0.8727304696773529
test_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,AST,0.9649435531788473,0.6777656627622987,0.2919429020677671,0.2653061224489796,0.3611111111111111,0.3058823529411765,0.9859241126070991,0.9781420765027322,0.9820176775373363,0.6256151175280393,0.6696265938069217,0.6439500152392563,0.9705098240475671,0.9649435531788473,0.9675548898454398
train_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,AST,0.8710901913149104,0.8389824413796825,0.7424515978344263,0.861324659964518,0.8846037048284239,0.872808988764045,0.8813982521847691,0.8575766778013969,0.8693243035247037,0.8713614560746435,0.8710901913149104,0.8710666461443743,0.8713614560746435,0.8710901913149104,0.8710666461443745
test_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,AST,0.9631610219845514,0.6730201534300906,0.2821338984268024,0.25,0.3611111111111111,0.2954545454545454,0.9858982219497241,0.97632058287796,0.9810860280658938,0.617949110974862,0.6687158469945356,0.6382702867602197,0.9701570835122969,0.9631610219845514,0.966420113999341
train_metrics,PolygenicScoreEXT_x_SubstanceUseTrajectory,logistic_regression,AST,0.8724567263893107,0.8407196303628547,0.745250318847135,0.8615860849056604,0.8874886122077134,0.8743455497382199,0.8840012523481527,0.857424840570908,0.8705102512717744,0.8727936686269065,0.8724567263893106,0.8724279005049971,0.8727936686269065,0.8724567263893107,0.8724279005049972
test_metrics,PolygenicScoreEXT_x_SubstanceUseTrajectory,logistic_regression,AST,0.966131907308378,0.6811506700293921,0.2989738158312668,0.2765957446808511,0.3611111111111111,0.3132530120481928,0.9859413202933985,0.9793564055859137,0.9826378312519037,0.6312685324871248,0.6702337583485124,0.6479454216500482,0.9707681529006168,0.966131907308378,0.9683194393972788
