type,interaction,Model,Target,Accuracy,Custom_Metric,Matthews Correlation Coefficient,1.0_Precision,1.0_Recall,1.0_F1-Score,4.0_Precision,4.0_Recall,4.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
validation_metrics,PolygenicScoreEXT_x_DelinquentPeer,random_forest,AST,0.9316290130796671,0.6967198343265629,0.34331637691966604,0.1937984496124031,0.6944444444444444,0.30303030303030304,0.9929169349645847,0.93681652490887,0.9640512660206315,0.5933576922884939,0.8156304846766572,0.6335407845254672,0.9758133288571658,0.9316290130796671,0.9499033738282108
test_metrics,PolygenicScoreEXT_x_DelinquentPeer,random_forest,AST,0.887106357694593,0.6099286386491175,0.18084735715668207,0.09473684210526316,0.5,0.15929203539823011,0.9879437374413932,0.8955676988463873,0.9394904458598725,0.5413402897733282,0.6977838494231936,0.5493912406290513,0.9688377075946311,0.887106357694593,0.922801709807217
validation_metrics,PolygenicScoreEXT_x_SchoolConnect,random_forest,AST,0.9334126040428062,0.699200393366378,0.3480463946718429,0.1984126984126984,0.6944444444444444,0.30864197530864196,0.9929305912596401,0.9386391251518833,0.9650218613366645,0.5956716448361693,0.8165417847981639,0.6368319183226532,0.9759254520548304,0.9334126040428062,0.950973302539394
test_metrics,PolygenicScoreEXT_x_SchoolConnect,random_forest,AST,0.8877005347593583,0.6160240182190136,0.19310427060614402,0.09947643979057591,0.5277777777777778,0.1674008810572687,0.9886058981233244,0.8955676988463873,0.9397897419560369,0.5440411689569502,0.7116727383120826,0.5535953115066528,0.9695870861803779,0.8877005347593583,0.9232680550918921
validation_metrics,PolygenicScoreEXT_x_NeighborConnect,random_forest,AST,0.9322235434007135,0.69753962494701,0.34487553012250755,0.1953125,0.6944444444444444,0.3048780487804878,0.9929214929214929,0.9374240583232077,0.9643750000000001,0.5941169964607464,0.8159342513838261,0.6346265243902439,0.9758501946187736,0.9322235434007135,0.950259726371045
test_metrics,PolygenicScoreEXT_x_NeighborConnect,random_forest,AST,0.9007724301841948,0.609891203841676,0.17375796463664878,0.09815950920245399,0.4444444444444444,0.16080402010050254,0.9868421052631579,0.9107468123861566,0.9472687085569939,0.5425008072328059,0.6775956284153005,0.5540363643287483,0.967832851871485,0.9007724301841948,0.9304459344723629
validation_metrics,PolygenicScoreEXT_x_ParentalWarmth,random_forest,AST,0.9310344827586207,0.7017535717333647,0.35401597029621595,0.19696969696969696,0.7222222222222222,0.30952380952380953,0.9935483870967742,0.9356014580801945,0.9637046307884856,0.5952590420332355,0.8289118401512083,0.6366142201561475,0.9764991404590958,0.9310344827586207,0.9497031387756864
test_metrics,PolygenicScoreEXT_x_ParentalWarmth,random_forest,AST,0.8835412953060012,0.6236403850561372,0.21076894430331145,0.10396039603960396,0.5833333333333334,0.1764705882352941,0.9898717083051992,0.8901032179720705,0.9373401534526854,0.5469160521724016,0.736718275652702,0.5569053708439897,0.9709217337112828,0.8835412953060012,0.921064868635201
validation_metrics,PolygenicScoreEXT_x_SubstanceUseTrajectory,random_forest,AST,0.9304399524375743,0.6951007365862152,0.340248963262448,0.19083969465648856,0.6944444444444444,0.29940119760479045,0.9929078014184397,0.9356014580801945,0.9634031904910855,0.5918737480374642,0.8150229512623195,0.631402194047938,0.975741064293927,0.9304399524375743,0.9491914950428652
test_metrics,PolygenicScoreEXT_x_SubstanceUseTrajectory,random_forest,AST,0.8829471182412358,0.6231480266687324,0.21005045847824635,0.10344827586206896,0.5833333333333334,0.17573221757322177,0.9898648648648649,0.8894960534304797,0.9370003197953309,0.5466565703634669,0.7364146933819065,0.5563662686842763,0.9709040822123987,0.8829471182412358,0.9207165101221307
