type,interaction,Model,Target,Accuracy,1.0_Precision,1.0_Recall,1.0_F1-Score,4.0_Precision,4.0_Recall,4.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
train_metrics,Is_Male_x_Race_1.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Is_Male_x_Race_1.0,random_forest,AST,0.1691797346200241,0.026511134676564158,0.9868421052631579,0.05163511187607573,0.997946611909651,0.15,0.26079957070029514,0.5122288732931075,0.5684210526315789,0.15621734128818543,0.9756821076063595,0.1691797346200241,0.25600569287440833
train_metrics,Is_Male_x_Race_2.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Is_Male_x_Race_2.0,random_forest,AST,0.14384800965018094,0.025420817588457576,0.9736842105263158,0.04954804151322397,0.9950617283950617,0.12438271604938271,0.22112482853223592,0.5102412729917596,0.5490334632878493,0.13533643502272993,0.9728383540822444,0.14384800965018094,0.21719242931225854
train_metrics,Is_Male_x_Race_3.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Is_Male_x_Race_3.0,random_forest,AST,0.1758142340168878,0.02570510531952874,0.9473684210526315,0.05005213764337852,0.9922330097087378,0.15771604938271605,0.27217043941411456,0.5089690575141332,0.5525422352176738,0.16111128852874654,0.9700809829495158,0.1758142340168878,0.2670796701334825
train_metrics,Is_Male_x_Race_4.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Is_Male_x_Race_4.0,random_forest,AST,0.1703860072376357,0.02554097197587797,0.9473684210526315,0.049740932642487044,0.9919517102615694,0.1521604938271605,0.2638480064222638,0.5087463411187236,0.549764457439896,0.1567944695323754,0.9698023688533327,0.1703860072376357,0.2589408479158516
train_metrics,Is_Male_x_Race_5.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Is_Male_x_Race_5.0,random_forest,AST,0.19059107358262967,0.025818181818181817,0.9342105263157895,0.05024769992922858,0.991166077738516,0.17314814814814813,0.29479768786127164,0.5084921297783489,0.5536793372319688,0.1725226938952501,0.9690410958054805,0.19059107358262967,0.289192802733758
train_metrics,Is_Male_x_Race_nan,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Is_Male_x_Race_nan,random_forest,AST,0.23069963811821473,0.02676864244741874,0.9210526315789473,0.05202526941657377,0.9914407988587732,0.21450617283950618,0.3527023598071556,0.509104720653096,0.5677794022092267,0.20236381461186467,0.9693313043209979,0.23069963811821473,0.34581108753041123
train_metrics,Race_1.0_x_Race_2.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_1.0_x_Race_2.0,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_1.0_x_Race_3.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_1.0_x_Race_3.0,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_1.0_x_Race_4.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_1.0_x_Race_4.0,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_1.0_x_Race_5.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_1.0_x_Race_5.0,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_1.0_x_Race_nan,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_1.0_x_Race_nan,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_2.0_x_Race_3.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_2.0_x_Race_3.0,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_2.0_x_Race_4.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_2.0_x_Race_4.0,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_2.0_x_Race_5.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_2.0_x_Race_5.0,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_2.0_x_Race_nan,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_2.0_x_Race_nan,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_3.0_x_Race_4.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_3.0_x_Race_4.0,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_3.0_x_Race_5.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_3.0_x_Race_5.0,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_3.0_x_Race_nan,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_3.0_x_Race_nan,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_4.0_x_Race_5.0,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_4.0_x_Race_5.0,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_4.0_x_Race_nan,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_4.0_x_Race_nan,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
train_metrics,Race_5.0_x_Race_nan,random_forest,AST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_metrics,Race_5.0_x_Race_nan,random_forest,AST,0.19752714113389627,0.026730135481508606,0.9605263157894737,0.052012825080156755,0.9948717948717949,0.17962962962962964,0.30431372549019614,0.5108009651766517,0.5700779727095516,0.17816327528517645,0.9726827821716556,0.19752714113389627,0.298531195806492
