type,interaction,Model,Target,Accuracy,Custom_Metric,Matthews Correlation Coefficient,2.0_Precision,2.0_Recall,2.0_F1-Score,3.0_Precision,3.0_Recall,3.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
validation_metrics,PolygenicScoreEXT_x_DelinquentPeer,random_forest,SUT,0.6474464579901154,0.49729536034358124,0.15248821740434437,0.39344262295081966,0.4114285714285714,0.40223463687150834,0.7570754716981132,0.7430555555555556,0.7499999999999999,0.5752590473244664,0.5772420634920635,0.5761173184357541,0.6522389831795359,0.6474464579901154,0.649738157252906
test_metrics,PolygenicScoreEXT_x_DelinquentPeer,random_forest,SUT,0.5189456342668863,0.44939169080198954,0.14644437014591763,0.3423545331529093,0.7207977207977208,0.46422018348623856,0.7936842105263158,0.43684820393974505,0.5635276532137519,0.5680193718396125,0.5788229623687329,0.5138739183499952,0.6631926810715665,0.5189456342668863,0.5348151969745779
validation_metrics,PolygenicScoreEXT_x_SchoolConnect,random_forest,SUT,0.6466227347611203,0.495786733525985,0.1497845824102301,0.3917808219178082,0.4085714285714286,0.4,0.7561837455830389,0.7430555555555556,0.7495621716287216,0.5739822837504236,0.5758134920634921,0.5747810858143608,0.6511252420551719,0.6466227347611203,0.6487823033667344
test_metrics,PolygenicScoreEXT_x_SchoolConnect,random_forest,SUT,0.5032948929159803,0.4349589570516048,0.12696871968326967,0.3337730870712401,0.7207977207977208,0.4562669071235347,0.7850877192982456,0.4148319814600232,0.5428354814253223,0.5594304031847428,0.567814851128872,0.4995511942744285,0.6546005397993339,0.5032948929159803,0.5178061819360905
validation_metrics,PolygenicScoreEXT_x_NeighborConnect,random_forest,SUT,0.6457990115321252,0.500252210069082,0.1600368535782215,0.39528795811518325,0.43142857142857144,0.412568306010929,0.7608173076923077,0.7326388888888888,0.7464622641509434,0.5780526329037454,0.5820337301587302,0.5795152850809362,0.6554340520481614,0.6457990115321252,0.6501995908815816
test_metrics,PolygenicScoreEXT_x_NeighborConnect,random_forest,SUT,0.528830313014827,0.4591908146564924,0.1603523798433851,0.3484224965706447,0.7236467236467237,0.47037037037037044,0.8,0.4495944380069525,0.57566765578635,0.5742112482853223,0.5866205808268381,0.5230190130783603,0.6694368173775094,0.528830313014827,0.5452233829848601
validation_metrics,PolygenicScoreEXT_x_ParentalWarmth,random_forest,SUT,0.6359143327841845,0.48289307915745827,0.12918972287210795,0.3763440860215054,0.4,0.3878116343490305,0.7505938242280285,0.7314814814814815,0.7409144196951934,0.5634689551247669,0.5657407407407408,0.5643630270221119,0.6426964532459172,0.6359143327841845,0.639113781415822
test_metrics,PolygenicScoreEXT_x_ParentalWarmth,random_forest,SUT,0.5041186161449753,0.4335304991644886,0.12293982508240568,0.33288948069241014,0.7122507122507122,0.4537205081669692,0.7818574514038877,0.41946697566628044,0.5460030165912518,0.557373466048149,0.5658588439584964,0.4998617623791105,0.6520487547649021,0.5041186161449753,0.519321665308778
validation_metrics,PolygenicScoreEXT_x_AntisocialTrajectory,random_forest,SUT,0.6499176276771005,0.4978333099860387,0.1519679874609651,0.3949579831932773,0.40285714285714286,0.3988684582743989,0.7561260210035006,0.75,0.7530505520046485,0.5755420020983889,0.5764285714285714,0.5759595051395237,0.6520001451933044,0.6499176276771005,0.6509387457397496
test_metrics,PolygenicScoreEXT_x_AntisocialTrajectory,random_forest,SUT,0.5189456342668863,0.4530623131458188,0.1549008754557788,0.3444592790387183,0.7350427350427351,0.46909090909090906,0.8,0.43105446118192353,0.5602409638554217,0.5722296395193591,0.5830485981123293,0.5146659364731654,0.6682909447632539,0.5189456342668863,0.5338870353361928
