type,interaction,Model,Target,Accuracy,2.0_Precision,2.0_Recall,2.0_F1-Score,4.0_Precision,4.0_Recall,4.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
train_metrics,PolygenicScoreEXT_x_Is_Male,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,PolygenicScoreEXT_x_Is_Male,random_forest,AST,0.1965287049399199,0.13502478856809566,0.9150197628458498,0.23532401524777635,0.8639240506329114,0.08428527323247915,0.15358649789029533,0.49947441960050354,0.4996525180391645,0.19445525656903584,0.765439931379294,0.1965287049399199,0.16463033868679344
train_metrics,PolygenicScoreEXT_x_Race_1.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,PolygenicScoreEXT_x_Race_1.0,random_forest,AST,0.18264352469959946,0.13717693836978131,0.9545454545454546,0.23988080456915814,0.8973214285714286,0.06205619018215498,0.11608431995379727,0.517249183470605,0.5083008223638048,0.1779825622614777,0.7946156576656788,0.18264352469959946,0.13281089437712773
train_metrics,PolygenicScoreEXT_x_Race_2.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,PolygenicScoreEXT_x_Race_2.0,random_forest,AST,0.16955941255006676,0.13426966292134832,0.9446640316205533,0.235120511559272,0.8486486486486486,0.048471750540290216,0.09170560747663552,0.4914591557849985,0.49656789108042176,0.16341305951795376,0.7521264145290188,0.16955941255006676,0.11108289491744035
train_metrics,PolygenicScoreEXT_x_Race_3.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,PolygenicScoreEXT_x_Race_3.0,random_forest,AST,0.20240320427236316,0.13802159323023053,0.9347826086956522,0.2405288583778286,0.8962264150943396,0.08799012040753319,0.16024739949395558,0.5171240041622851,0.5113863645515927,0.20038812893589208,0.7937827195367323,0.20240320427236316,0.17109450715623586
train_metrics,PolygenicScoreEXT_x_Race_4.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,PolygenicScoreEXT_x_Race_4.0,random_forest,AST,0.18851802403204274,0.13595860879563093,0.9347826086956522,0.23739021329987456,0.8759398496240601,0.07193578264896573,0.13295292439372325,0.5059492292098455,0.503359195672309,0.18517156884679892,0.7759584056029158,0.18851802403204274,0.14706381042483474
train_metrics,PolygenicScoreEXT_x_Race_5.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,PolygenicScoreEXT_x_Race_5.0,random_forest,AST,0.16555407209612816,0.1328847771236333,0.9367588932806324,0.2327522710532777,0.8202247191011236,0.04507564062982402,0.08545507755340942,0.47655474811237847,0.49091726695522825,0.15910367430334355,0.7273558244040313,0.16555407209612816,0.10535691464578148
train_metrics,PolygenicScoreEXT_x_Race_nan,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,PolygenicScoreEXT_x_Race_nan,random_forest,AST,0.17783711615487316,0.1354491357325021,0.9446640316205533,0.23692688971499376,0.8703703703703703,0.058042605742513124,0.10882778581765559,0.5029097530514363,0.5013533186815332,0.1728773377663247,0.7710726014179641,0.17783711615487316,0.12613570212527994
train_metrics,Age_x_DelinquentPeer,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_DelinquentPeer,random_forest,AST,0.17409879839786382,0.13511988716502116,0.9466403162055336,0.23648481856331774,0.865,0.053411546773695584,0.10061064262867113,0.5000599435825106,0.5000259314896146,0.16854773059599443,0.7663833545809081,0.17409879839786382,0.11896907601263139
train_metrics,Age_x_SchoolConnect,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_SchoolConnect,random_forest,AST,0.16048064085447264,0.13583655438983988,0.9723320158102767,0.23837209302325585,0.8861788617886179,0.0336523618400741,0.06484235574063058,0.5110077080892289,0.5029921888251754,0.1516072243819432,0.7847974979585026,0.16048064085447264,0.0882885632346248
train_metrics,Age_x_NeighborConnect,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_NeighborConnect,random_forest,AST,0.1588785046728972,0.13440265486725664,0.9604743083003953,0.23580786026200876,0.8449612403100775,0.0336523618400741,0.0647268408551069,0.48968194758866707,0.4970633350702347,0.15026735055855783,0.7489551937856269,0.1588785046728972,0.0878421935439967
train_metrics,Age_x_ParentalWarmth,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_ParentalWarmth,random_forest,AST,0.16688918558077437,0.13694444444444445,0.974308300395257,0.24013638577691188,0.9103448275862069,0.04075331892559432,0.07801418439716312,0.5236446360153257,0.5075308096604256,0.1590752850870375,0.8058480067932211,0.16688918558077437,0.09991907996409312
train_metrics,Age_x_Is_Male,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_Is_Male,random_forest,AST,0.1746328437917223,0.13457732541702008,0.9407114624505929,0.23546871135295575,0.8557692307692307,0.05495523309663476,0.10327821293878735,0.4951732780931254,0.4978333477736138,0.16937346214587154,0.7583264793384646,0.1746328437917223,0.12113893181664294
train_metrics,Age_x_Race_1.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_Race_1.0,random_forest,AST,0.19145527369826434,0.13638985005767013,0.9347826086956522,0.23804730749874184,0.8808664259927798,0.07533189255943193,0.13879408418657566,0.5086281380252249,0.505057250627542,0.18842069584265875,0.7802776015807196,0.19145527369826434,0.1522045330506494
train_metrics,Age_x_Race_2.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_Race_2.0,random_forest,AST,0.17543391188251,0.1346915676287493,0.9407114624505929,0.23564356435643563,0.8578199052132701,0.05588144489039827,0.10492753623188407,0.49625573642100973,0.4982964536704956,0.17028555029415984,0.7601155156758156,0.17543391188251,0.12258903429090225
train_metrics,Age_x_Race_3.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_Race_3.0,random_forest,AST,0.1855807743658211,0.13636363636363635,0.9426877470355731,0.23826173826173824,0.8825910931174089,0.0673047236801482,0.12507171543316123,0.5094773647405226,0.5049962353578606,0.18166672684744972,0.781765701096739,0.1855807743658211,0.14036521384471262
train_metrics,Age_x_Race_4.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_Race_4.0,random_forest,AST,0.1834445927903872,0.1358447488584475,0.9407114624505929,0.2374064837905237,0.8755186721991701,0.06514356282803334,0.12126436781609194,0.5056817105288088,0.5029275126393131,0.17933542580330783,0.7755787509146826,0.1834445927903872,0.13695673381957993
train_metrics,Age_x_Race_5.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_Race_5.0,random_forest,AST,0.1636849132176235,0.13527777777777777,0.9624505928853755,0.23721383341451535,0.8689655172413793,0.03890089533806731,0.07446808510638299,0.5021216475095786,0.5006757441117214,0.15584095926044916,0.7698344101202624,0.1636849132176235,0.09645723027164733
train_metrics,Age_x_Race_nan,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,Age_x_Race_nan,random_forest,AST,0.17436582109479307,0.13577464788732393,0.9525691699604744,0.23767258382643,0.8769230769230769,0.052794072244519916,0.09959231217239371,0.5063488624052004,0.5026816211024971,0.16863244799941185,0.7767839300360031,0.17436582109479307,0.11824881883646375
train_metrics,DelinquentPeer_x_SchoolConnect,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,DelinquentPeer_x_SchoolConnect,random_forest,AST,0.16154873164218958,0.1357853982300885,0.9703557312252964,0.2382338670548278,0.8837209302325582,0.03519604816301328,0.06769596199524941,0.5097531642313233,0.5027758896941549,0.1529649145250386,0.7826647542129987,0.16154873164218958,0.090737932612111
train_metrics,DelinquentPeer_x_NeighborConnect,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,DelinquentPeer_x_NeighborConnect,random_forest,AST,0.16421895861148197,0.13555555555555557,0.9644268774703557,0.23770092547491473,0.8758620689655172,0.03920963260265514,0.07505910165484633,0.5057088122605364,0.5018182550365055,0.15638001356488052,0.7758366762324224,0.16421895861148197,0.09703420522038829
train_metrics,DelinquentPeer_x_ParentalWarmth,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,DelinquentPeer_x_ParentalWarmth,random_forest,AST,0.1636849132176235,0.13385387618516453,0.9486166007905138,0.23460410557184752,0.8364779874213837,0.041062056190182154,0.07828134196586227,0.4851659318032741,0.49483932849034795,0.1564427237688549,0.7415439953558225,0.1636849132176235,0.09940265528619033
train_metrics,DelinquentPeer_x_Is_Male,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,DelinquentPeer_x_Is_Male,random_forest,AST,0.18584779706275034,0.1349411426930807,0.9288537549407114,0.2356480320882427,0.8625954198473282,0.06977462179685089,0.1291059697229363,0.49876828127020445,0.49931418836878116,0.1823770009055895,0.7642795148433098,0.18584779706275034,0.14350123903050507
train_metrics,DelinquentPeer_x_Race_1.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,DelinquentPeer_x_Race_1.0,random_forest,AST,0.1679572763684913,0.13342696629213482,0.9387351778656127,0.23364485981308408,0.8324324324324325,0.04754553874652671,0.08995327102803738,0.48292969936228364,0.49314035830606967,0.16179906542056072,0.737987368115479,0.1679572763684913,0.10936794230313314
train_metrics,DelinquentPeer_x_Race_2.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,DelinquentPeer_x_Race_2.0,random_forest,AST,0.16662216288384513,0.13447022644674309,0.950592885375494,0.2356110702914524,0.8511904761904762,0.04414942883606051,0.08394481948928675,0.49283035131860964,0.4973711571057773,0.15977794489036956,0.7543519057311092,0.16662216288384513,0.1044369751383911
train_metrics,DelinquentPeer_x_Race_3.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,DelinquentPeer_x_Race_3.0,random_forest,AST,0.19839786381842456,0.1372093023255814,0.932806324110672,0.2392295995945261,0.8885245901639345,0.08366779870330349,0.1529345372460497,0.5128669462447579,0.5082370614069878,0.1960820684202879,0.7870117635561356,0.19839786381842456,0.164594163827713
train_metrics,DelinquentPeer_x_Race_4.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,DelinquentPeer_x_Race_4.0,random_forest,AST,0.18744993324432577,0.13601147776183645,0.9367588932806324,0.23753445251816588,0.8769230769230769,0.07039209632602655,0.13032294941411834,0.5064672773424567,0.5035754948033295,0.1839287009661421,0.7768159289456169,0.18744993324432577,0.14480866919266255
train_metrics,DelinquentPeer_x_Race_5.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,DelinquentPeer_x_Race_5.0,random_forest,AST,0.1602136181575434,0.1331665276619405,0.9466403162055336,0.2334876919327321,0.8175675675675675,0.03735720901512812,0.07144966046648951,0.475367047614754,0.4919987626103308,0.1524686761996108,0.7250957581704387,0.1602136181575434,0.09334318354310334
train_metrics,DelinquentPeer_x_Race_nan,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,DelinquentPeer_x_Race_nan,random_forest,AST,0.21201602136181574,0.13906111603188662,0.9308300395256917,0.24197277164140762,0.9022346368715084,0.09972213646187095,0.17959410619961078,0.5206478764516975,0.5152760879937813,0.21078343892050921,0.7991196030811616,0.21201602136181574,0.18802230505503112
train_metrics,SchoolConnect_x_NeighborConnect,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,SchoolConnect_x_NeighborConnect,random_forest,AST,0.1602136181575434,0.13579906155120067,0.9723320158102767,0.23831436183095178,0.8852459016393442,0.03334362457548626,0.06426658732520082,0.5105224815952725,0.5028378201928815,0.15129047457807632,0.7839855275179556,0.1602136181575434,0.087782788633588
train_metrics,SchoolConnect_x_ParentalWarmth,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,SchoolConnect_x_ParentalWarmth,random_forest,AST,0.17650200267022698,0.13771781899943789,0.9683794466403162,0.24114173228346458,0.9144385026737968,0.052794072244519916,0.09982486865148862,0.5260781608366173,0.510586759442418,0.17048330046747662,0.8094930645057793,0.17650200267022698,0.11891868253607603
train_metrics,SchoolConnect_x_Is_Male,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,SchoolConnect_x_Is_Male,random_forest,AST,0.1727636849132176,0.13451776649746192,0.9426877470355731,0.23543928923988156,0.8542713567839196,0.052485334979932075,0.09889470622454916,0.4943945616406908,0.49758654100775257,0.16716699773221536,0.7570229411137066,0.1727636849132176,0.11734372064531234
train_metrics,SchoolConnect_x_Race_1.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,SchoolConnect_x_Race_1.0,random_forest,AST,0.17863818424566089,0.13515048268029528,0.9407114624505929,0.23634558093346572,0.8654708520179372,0.0595862920654523,0.11149624494511844,0.5003106673491162,0.5001488772580226,0.17392091293929207,0.7667947220086323,0.17863818424566089,0.12836507378626763
train_metrics,SchoolConnect_x_Race_2.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,SchoolConnect_x_Race_2.0,random_forest,AST,0.1802403204272363,0.1362088535754824,0.9486166007905138,0.23821339950372203,0.8823529411764706,0.06020376659462797,0.11271676300578035,0.5092808973759765,0.5044101836925708,0.1754650812547512,0.7815388134525454,0.1802403204272363,0.1296730508743941
train_metrics,SchoolConnect_x_Race_3.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,SchoolConnect_x_Race_3.0,random_forest,AST,0.17757009345794392,0.13499716392512762,0.9407114624505929,0.23611111111111108,0.863013698630137,0.05835134300710096,0.10931174089068825,0.4990054312776323,0.49953140272884694,0.17271142600089967,0.7646488477460957,0.17757009345794392,0.12644404565211254
train_metrics,SchoolConnect_x_Race_4.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,SchoolConnect_x_Race_4.0,random_forest,AST,0.18744993324432577,0.13622024663034127,0.9387351778656127,0.23791635361883293,0.8798449612403101,0.07008335906143871,0.1298255647698027,0.5080326039353257,0.5044092684635257,0.1838709591943178,0.7793712347803251,0.18744993324432577,0.14443008790935125
train_metrics,SchoolConnect_x_Race_5.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,SchoolConnect_x_Race_5.0,random_forest,AST,0.20186915887850468,0.1379410906969962,0.9347826086956522,0.24040660736975858,0.8955696202531646,0.08737264587835752,0.15921237693389592,0.5167553554750803,0.5110776272870049,0.19980949215182725,0.7932037895574581,0.20186915887850468,0.17018281234125146
train_metrics,SchoolConnect_x_Race_nan,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,SchoolConnect_x_Race_nan,random_forest,AST,0.18050734312416555,0.13541963015647226,0.9407114624505929,0.23675702561551853,0.8695652173913043,0.06174745291756715,0.11530700490054771,0.5024924237738883,0.50122945768408,0.17603201525803314,0.7703722488623791,0.18050734312416555,0.1317165404097
train_metrics,NeighborConnect_x_ParentalWarmth,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,NeighborConnect_x_ParentalWarmth,random_forest,AST,0.16154873164218958,0.1361878453038674,0.974308300395257,0.2389723703344644,0.896,0.0345785736338376,0.0665873959571938,0.5160939226519337,0.5044434370145473,0.1527798831458291,0.7933391321024719,0.16154873164218958,0.08987893054595186
train_metrics,NeighborConnect_x_Is_Male,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,NeighborConnect_x_Is_Male,random_forest,AST,0.157543391188251,0.1350234224304216,0.9683794466403162,0.2370012091898428,0.8620689655172413,0.030873726458783574,0.05961251862891207,0.4985461939738315,0.4996265865495499,0.14830686390937745,0.763835308694296,0.157543391188251,0.083580122747425
train_metrics,NeighborConnect_x_Race_1.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,NeighborConnect_x_Race_1.0,random_forest,AST,0.1909212283044059,0.13798049340218016,0.950592885375494,0.24098196392785573,0.9034749034749034,0.07224451991355356,0.13379073756432247,0.5207276984385418,0.5114187026445238,0.18738635074608911,0.8000462862527944,0.1909212283044059,0.14827371768179853
train_metrics,NeighborConnect_x_Race_2.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,NeighborConnect_x_Race_2.0,random_forest,AST,0.17356475300400534,0.1358649789029536,0.9545454545454546,0.23787244521053932,0.8789473684210526,0.05155912318616857,0.0974044911052785,0.5074061736620031,0.5030522888658115,0.16763846815790892,0.778546917394041,0.17356475300400534,0.11638360586556208
train_metrics,NeighborConnect_x_Race_3.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,NeighborConnect_x_Race_3.0,random_forest,AST,0.19145527369826434,0.1374353076480736,0.9446640316205533,0.23995983935742973,0.8951310861423221,0.07378820623649275,0.1363377067883628,0.5162831968951979,0.5092261189285231,0.18814877307289626,0.7927561692082528,0.19145527369826434,0.1503384542062394
train_metrics,NeighborConnect_x_Race_4.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
test_metrics,NeighborConnect_x_Race_4.0,random_forest,AST,0.17356475300400534,0.1360697216755693,0.9565217391304348,0.23824760029534828,0.8829787234042553,0.05125038592158074,0.09687773562882988,0.5095242225399124,0.5038860625260078,0.16756266796208907,0.7820612454670818,0.17356475300400534,0.11597871066788416
train_metrics,NeighborConnect_x_Race_5.0,random_forest,AST,0.9999614078419266,1.0,0.999922815683853,0.9999614063525143,0.9999228216408119,1.0,0.9999614093312237,0.999961410820406,0.9999614078419266,0.999961407841869,0.999961410820406,0.9999614078419266,0.9999614078418689
