type,interaction,Model,Target,Accuracy,1.0_Precision,1.0_Recall,1.0_F1-Score,4.0_Precision,4.0_Recall,4.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
train_metrics,NeighborConnect_x_Race_2.0,logistic_regression,AST,0.8273253570050174,0.8258163657318479,0.8296410652257815,0.8277242972660763,0.8288483908491664,0.8250096487842532,0.8269245647969052,0.8273323782905071,0.8273253570050174,0.8273244310314908,0.8273323782905072,0.8273253570050174,0.8273244310314908
test_metrics,NeighborConnect_x_Race_2.0,logistic_regression,AST,0.8507237635705669,0.10841121495327102,0.7631578947368421,0.18985270049099837,0.9935275080906149,0.8527777777777777,0.9177877428998505,0.550969361521943,0.80796783625731,0.5538202216954244,0.9732413686821595,0.8507237635705669,0.9011040688277537
train_metrics,NeighborConnect_x_Race_3.0,logistic_regression,AST,0.8295638749517561,0.826889212158334,0.8336549594751061,0.8302583025830258,0.8322826679118998,0.825472790428406,0.8288637420554953,0.8295859400351169,0.8295638749517561,0.8295610223192605,0.8295859400351169,0.8295638749517561,0.8295610223192607
test_metrics,NeighborConnect_x_Race_3.0,logistic_regression,AST,0.8516284680337757,0.10754716981132076,0.75,0.18811881188118815,0.9931801866475233,0.8540123456790123,0.9183538001991371,0.550363678229422,0.8020061728395061,0.5532363060401626,0.9728822043557406,0.8516284680337757,0.9016174132533699
train_metrics,NeighborConnect_x_Race_4.0,logistic_regression,AST,0.8277499035121575,0.825015309246785,0.8319567734465457,0.8284715015949882,0.8305309045617313,0.8235430335777691,0.8270222084415333,0.8277731069042582,0.8277499035121574,0.8277468550182607,0.8277731069042582,0.8277499035121575,0.8277468550182606
test_metrics,NeighborConnect_x_Race_4.0,logistic_regression,AST,0.8498190591073582,0.10780669144981413,0.7631578947368421,0.18892508143322476,0.9935205183585313,0.8518518518518519,0.9172482552342971,0.5506636049041727,0.8075048732943471,0.553086668333761,0.9732206839661722,0.8498190591073582,0.9005556855090613
train_metrics,NeighborConnect_x_Race_5.0,logistic_regression,AST,0.8272481667309919,0.8244432539986225,0.8315708220764184,0.8279916993313352,0.830102001090088,0.8229255113855655,0.8264981781533454,0.8272726275443553,0.8272481667309919,0.8272449387423403,0.8272726275443553,0.8272481667309919,0.8272449387423403
test_metrics,NeighborConnect_x_Race_5.0,logistic_regression,AST,0.8492159227985525,0.10740740740740741,0.7631578947368421,0.18831168831168832,0.9935158501440923,0.8512345679012345,0.9168882978723404,0.5504616287757499,0.8071962313190384,0.5525999930920144,0.9732069714806458,0.8492159227985525,0.9001899196073796
train_metrics,NeighborConnect_x_Race_nan,logistic_regression,AST,0.8286375916634504,0.8262202130104973,0.8323427248166732,0.8292701684226716,0.8310910646239987,0.8249324585102277,0.8280003099093516,0.828655638817248,0.8286375916634504,0.8286352391660117,0.828655638817248,0.8286375916634504,0.8286352391660117
test_metrics,NeighborConnect_x_Race_nan,logistic_regression,AST,0.850422195416164,0.10820895522388059,0.7631578947368421,0.1895424836601307,0.9935251798561151,0.8524691358024692,0.9176079734219269,0.5508670675399978,0.8078135152696557,0.5535752285410288,0.9732344581817938,0.850422195416164,0.900921309603502
train_metrics,ParentalWarmth_x_Is_Male,logistic_regression,AST,0.8264762639907371,0.825371182398646,0.8281744500192976,0.8267704400092472,0.827588877701185,0.8247780779621767,0.8261810871414212,0.8264800300499155,0.8264762639907371,0.8264757635753341,0.8264800300499155,0.8264762639907371,0.8264757635753343
test_metrics,ParentalWarmth_x_Is_Male,logistic_regression,AST,0.8455971049457177,0.10507246376811594,0.7631578947368421,0.18471337579617833,0.9934876989869754,0.8475308641975309,0.9147235176548969,0.5492800813775457,0.8053443794671865,0.5497184467255376,0.9731259505320197,0.8455971049457177,0.8979922840055415
train_metrics,ParentalWarmth_x_Race_1.0,logistic_regression,AST,0.8264376688537244,0.8250576479631053,0.8285604013894249,0.8268053148469092,0.8278294573643411,0.8243149363180239,0.8260684587120479,0.8264435526637233,0.8264376688537244,0.8264368867794786,0.8264435526637232,0.8264376688537244,0.8264368867794786
test_metrics,ParentalWarmth_x_Race_1.0,logistic_regression,AST,0.8522316043425814,0.10943396226415095,0.7631578947368421,0.19141914191419143,0.9935391241923905,0.854320987654321,0.9186856953202789,0.5514865432282707,0.8087394411955815,0.5550524186172352,0.9732761590818519,0.8522316043425814,0.9020173424677872
train_metrics,ParentalWarmth_x_Race_2.0,logistic_regression,AST,0.8282130451563103,0.8249770712320391,0.8331918178309533,0.8290640961634471,0.8315141119600811,0.8232342724816674,0.8273534773670533,0.82824559159606,0.8282130451563103,0.8282087867652502,0.82824559159606,0.8282130451563103,0.8282087867652502
test_metrics,ParentalWarmth_x_Race_2.0,logistic_regression,AST,0.8486127864897467,0.1070110701107011,0.7631578947368421,0.18770226537216828,0.9935111751982696,0.8506172839506173,0.9165281010974393,0.5502611226544853,0.8068875893437297,0.5521151832348038,0.973193319955008,0.8486127864897467,0.8998240107732173
train_metrics,ParentalWarmth_x_Race_3.0,logistic_regression,AST,0.8289463527595523,0.8264766720294185,0.8327286761868005,0.8295908951091973,0.831453682818698,0.8251640293323041,0.828296916163025,0.8289651774240583,0.8289463527595523,0.8289439056361112,0.8289651774240582,0.8289463527595523,0.8289439056361112
test_metrics,ParentalWarmth_x_Race_3.0,logistic_regression,AST,0.8507237635705669,0.10841121495327102,0.7631578947368421,0.18985270049099837,0.9935275080906149,0.8527777777777777,0.9177877428998505,0.550969361521943,0.80796783625731,0.5538202216954244,0.9732413686821595,0.8507237635705669,0.9011040688277537
train_metrics,ParentalWarmth_x_Race_4.0,logistic_regression,AST,0.8285604013894249,0.8257442412183362,0.8328830567348514,0.8292982860656367,0.8314256793584054,0.8242377460439985,0.8278161097759517,0.8285849602883708,0.828560401389425,0.8285571979207942,0.8285849602883708,0.8285604013894249,0.8285571979207942
