type,interaction,Model,Target,Accuracy,Custom_Metric,Matthews Correlation Coefficient,1.0_Precision,1.0_Recall,1.0_F1-Score,4.0_Precision,4.0_Recall,4.0_F1-Score,macro avg_Precision,macro avg_Recall,macro avg_F1-Score,weighted avg_Precision,weighted avg_Recall,weighted avg_F1-Score
train_metrics,PolygenicScoreEXT_x_Age,logistic_regression,AST,0.8085681204168275,0.7894619563012749,0.6172663706570317,0.8150366459137836,0.7983018139714396,0.8065824364373733,0.8023598820058997,0.8188344268622154,0.8105134474327628,0.8086982639598417,0.8085681204168276,0.8085479419350681,0.8086982639598416,0.8085681204168275,0.8085479419350681
test_metrics,PolygenicScoreEXT_x_Age,logistic_regression,AST,0.8386610373944512,0.7187797916390951,0.24805753017472973,0.10362694300518134,0.7894736842105263,0.18320610687022898,0.9941541834124954,0.8398148148148148,0.9104902124811778,0.5488905632088383,0.8146442495126706,0.5468481596757033,0.973744029531025,0.8386610373944512,0.8938214573465479
train_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,AST,0.808490930142802,0.7893458988488548,0.6170025141396112,0.8110358782784652,0.804399845619452,0.8077042319020307,0.8059872904065538,0.8125820146661521,0.8092712177121771,0.8085115843425095,0.808490930142802,0.8084877248071038,0.8085115843425096,0.808490930142802,0.808487724807104
test_metrics,PolygenicScoreEXT_x_DelinquentPeer,logistic_regression,AST,0.8380579010856454,0.7166538165018406,0.24274919251720498,0.10189982728842832,0.7763157894736842,0.1801526717557252,0.9937888198757764,0.8395061728395061,0.9101555964530702,0.5478443235821023,0.8079109811565952,0.5451541341043977,0.9733474557513377,0.8380579010856454,0.8934245282151335
train_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,AST,0.8073330760324199,0.7881010538895901,0.6147880799631698,0.8135780105536741,0.7973755306831339,0.805395290815531,0.8013320214939832,0.8172906213817059,0.8092326505655763,0.8074550160238286,0.80733307603242,0.8073139706905537,0.8074550160238286,0.8073330760324199,0.8073139706905536
test_metrics,PolygenicScoreEXT_x_SchoolConnect,logistic_regression,AST,0.8383594692400482,0.7185561226969354,0.24776730410957395,0.10344827586206896,0.7894736842105263,0.18292682926829268,0.9941520467836257,0.8395061728395061,0.9103078982597054,0.5488001613228474,0.8144899285250162,0.546617363763999,0.9737378469675706,0.8383594692400482,0.8936369208039312
train_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,AST,0.8083751447317638,0.7892471944446733,0.6168716839567436,0.8146164750354387,0.7984561945194906,0.8064553853350486,0.8023766273085075,0.818294094944037,0.8102571941758704,0.808496551171973,0.8083751447317638,0.8083562897554595,0.8084965511719729,0.8083751447317638,0.8083562897554595
test_metrics,PolygenicScoreEXT_x_NeighborConnect,logistic_regression,AST,0.8383594692400482,0.7185561226969354,0.24776730410957395,0.10344827586206896,0.7894736842105263,0.18292682926829268,0.9941520467836257,0.8395061728395061,0.9103078982597054,0.5488001613228474,0.8144899285250162,0.546617363763999,0.9737378469675706,0.8383594692400482,0.8936369208039312
train_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,AST,0.8091470474720185,0.790079695480591,0.6183571471308772,0.8136256851996868,0.8020069471246623,0.8077745383867833,0.8047945205479452,0.8162871478193747,0.8105000958037938,0.809210102873816,0.8091470474720185,0.8091373170952885,0.809210102873816,0.8091470474720185,0.8091373170952886
test_metrics,PolygenicScoreEXT_x_ParentalWarmth,logistic_regression,AST,0.8392641737032569,0.719227557231717,0.24863998678264787,0.10398613518197573,0.7894736842105263,0.18376722817764166,0.9941584519897773,0.8404320987654321,0.9108546579695601,0.5490722935858765,0.8149528914879792,0.5473109430736008,0.9737564326660761,0.8392641737032569,0.8941904104833762
train_metrics,PolygenicScoreEXT_x_Is_Male,logistic_regression,AST,0.8077962176765727,0.7886144424523971,0.6157281634832673,0.8143972246313964,0.7972983404091084,0.8057570793353617,0.80146669690784,0.818294094944037,0.8097929875486976,0.8079319607696183,0.8077962176765727,0.8077750334420296,0.8079319607696182,0.8077962176765727,0.8077750334420297
test_metrics,PolygenicScoreEXT_x_Is_Male,logistic_regression,AST,0.8395657418576599,0.719451655255086,0.24893222310326074,0.10416666666666667,0.7894736842105263,0.18404907975460125,0.9941605839416059,0.8407407407407408,0.9110367892976589,0.5491636253041363,0.8151072124756336,0.54754293452613,0.9737626533888629,0.8395657418576599,0.8943748273177818
