train_Model,train_Target,train_Accuracy,train_1.0_Precision,train_1.0_Recall,train_1.0_F1-Score,train_2.0_Precision,train_2.0_Recall,train_2.0_F1-Score,train_3.0_Precision,train_3.0_Recall,train_3.0_F1-Score,train_4.0_Precision,train_4.0_Recall,train_4.0_F1-Score,train_macro avg_Precision,train_macro avg_Recall,train_macro avg_F1-Score,train_weighted avg_Precision,train_weighted avg_Recall,train_weighted avg_F1-Score,test_Model,test_Target,test_Accuracy,test_1.0_Precision,test_1.0_Recall,test_1.0_F1-Score,test_2.0_Precision,test_2.0_Recall,test_2.0_F1-Score,test_3.0_Precision,test_3.0_Recall,test_3.0_F1-Score,test_4.0_Precision,test_4.0_Recall,test_4.0_F1-Score,test_macro avg_Precision,test_macro avg_Recall,test_macro avg_F1-Score,test_weighted avg_Precision,test_weighted avg_Recall,test_weighted avg_F1-Score
logistic_regression,Multinomial,0.4539209632602655,0.48016203979506733,0.622105588144489,0.5419944859121781,0.35615303509564694,0.3650046310589688,0.3605245101776321,0.3881769326167838,0.21742821858598332,0.2787315094246277,0.5459560091015652,0.6111454152516209,0.5767143741578353,0.4426120041522658,0.4539209632602655,0.43949121991806833,0.4426120041522658,0.4539209632602655,0.4394912199180683,logistic_regression,Multinomial,0.5424884343803262,0.08490566037735849,0.5921052631578947,0.1485148514851485,0.16751269035532995,0.32608695652173914,0.22132796780684103,0.14953271028037382,0.22377622377622378,0.17927170868347336,0.9029574861367837,0.603272615004631,0.7233018693318526,0.3262271367874615,0.4363102646151222,0.31810409932682887,0.7447430981849782,0.5424884343803262,0.612935364955558
