type,column_dropped,change_in_accuracy,change_in_custom_score
2_vs_4,PolygenicScoreEXT,-0.011052631578947314,-0.0012653114349487904
2_vs_4,Age,-0.0063157894736841635,0.00457902242575936
2_vs_4,DelinquentPeer,-0.03105263157894733,-0.007237704339035256
2_vs_4,SchoolConnect,-0.011052631578947314,-0.004843019118286551
2_vs_4,NeighborConnect,0.0015789473684211242,0.0014929263150975647
2_vs_4,ParentalWarmth,0.0015789473684211242,0.0061687144821488404
2_vs_4,Is_Male,-0.044736842105263075,0.026292322559517634
2_vs_4,SubstanceUseTrajectory,0.22947368421052639,0.08167469140741107
