,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__scale_pos_weight,param_classifier__n_estimators,param_classifier__min_child_samples,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,24.261237812042236,1.3817044800524412,2.7540748596191404,0.3700587827437985,0.8,1,100,30,4,0.1,0.6,"{'classifier__subsample': 0.8, 'classifier__scale_pos_weight': 1, 'classifier__n_estimators': 100, 'classifier__min_child_samples': 30, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.1, 'classifier__colsample_bytree': 0.6}",0.8098180161983406,0.8051504996528093,0.760317604081756,0.8273505821735149,0.8226811178536566,0.8050635639920154,0.023798750746088372,3,0.8993064990087453,0.8934966988637074,0.8981101464526878,0.8920934027386277,0.8925790205584996,0.8951171535244535,0.0029906415141368724
1,195.4500279903412,92.21311548376113,3.018661117553711,0.49650001993752546,1.0,0.018759514806266267,300,40,8,0.3,0.7,"{'classifier__subsample': 1.0, 'classifier__scale_pos_weight': 0.018759514806266267, 'classifier__n_estimators': 300, 'classifier__min_child_samples': 40, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.3, 'classifier__colsample_bytree': 0.7}",0.7502772332125389,0.7733900914772213,0.7487194195372802,0.8023276877094466,0.781209431512846,0.7711847726898665,0.02008509731444796,5,0.9974731178737835,0.9981818694328559,0.9982990065271045,0.9973587777652497,0.9978962303153306,0.9978418003828647,0.0003733322049517887
2,18.12746500968933,3.226986658967032,2.343059015274048,0.4649895547845186,0.6,0.018759514806266267,50,10,4,0.3,0.7,"{'classifier__subsample': 0.6, 'classifier__scale_pos_weight': 0.018759514806266267, 'classifier__n_estimators': 50, 'classifier__min_child_samples': 10, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.3, 'classifier__colsample_bytree': 0.7}",0.8144418701360423,0.7981110809206091,0.7585866819631876,0.8256196600549467,0.8092916301864768,0.8012101846522526,0.023076295965875942,4,0.8958012559248861,0.8971127585472495,0.8932585096653762,0.892485216922865,0.8948638202979166,0.8947043122716588,0.0016759517292914386
3,19.173013401031493,2.4430886562196092,4.4378235816955565,3.8445555161092644,0.9,0.018759514806266267,50,10,5,0.05,0.9,"{'classifier__subsample': 0.9, 'classifier__scale_pos_weight': 0.018759514806266267, 'classifier__n_estimators': 50, 'classifier__min_child_samples': 10, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__colsample_bytree': 0.9}",0.8586630428325313,0.8160744296510984,0.7772368646157253,0.849233664422506,0.8345635962926063,0.8271543195628934,0.028808716604631458,1,0.8801064403888537,0.8805541461520151,0.8840790644066098,0.8725413738239309,0.8725388682176372,0.8779639785978093,0.004637452966978284
4,88.01663093566894,66.24565060576771,3.4016506671905518,0.5972865965190283,0.9,1,50,30,8,0.01,0.8,"{'classifier__subsample': 0.9, 'classifier__scale_pos_weight': 1, 'classifier__n_estimators': 50, 'classifier__min_child_samples': 30, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.8}",0.8358606111012099,0.7946240779317494,0.779360263261178,0.8441616600750736,0.8077972003341082,0.8123607625406638,0.024445813547465264,2,0.8887124631424287,0.8787956803347491,0.880272735245111,0.8823464376542514,0.8758385951065509,0.8811931822966181,0.004315933844856967
