type,column_dropped,change_in_accuracy,change_in_custom_score
1_vs_4,PolygenicScoreEXT,0.004159239453357055,0.00782133108340688
1_vs_4,Age,0.004159239453357055,0.00782133108340688
1_vs_4,DelinquentPeer,0.07664884135472372,0.06277146095073816
1_vs_4,SchoolConnect,-0.0011883541295306665,0.004121384165542419
1_vs_4,NeighborConnect,0.0017825311942958333,0.0012455593646014673
1_vs_4,ParentalWarmth,0.004753416518122333,0.003305946499539636
1_vs_4,Is_Male,-0.010101010101010166,0.03340276625213334
