,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_depth,param_classifier__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,31.28812575340271,1.6409571652614898,3.5726500034332274,0.6541235379240972,100,10,1,40,True,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 1, 'classifier__max_depth': 40, 'classifier__bootstrap': True}",0.6445535566367222,0.6405687316234102,0.6125863223094978,0.6353182168670616,0.6595235558622042,0.6385100766597793,0.015261435235467486,3,0.9173012882451501,0.919224852825346,0.9148495774266427,0.9159715643069528,0.9139248366815608,0.9162544238971305,0.0018654732766286218
1,75.52904467582702,2.651948328879372,4.504877710342408,0.7953501802975739,500,10,4,10,False,"{'classifier__n_estimators': 500, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_depth': 10, 'classifier__bootstrap': False}",0.6624347890766843,0.6544379199606837,0.6228772126049636,0.6451973020835982,0.6686655201162109,0.6507225487684282,0.01599263501682262,1,0.7622424045619602,0.7497543430342444,0.7620519497831459,0.7540982765397067,0.7478789191027003,0.7552051786043514,0.006016838765195666
2,92.39622116088867,5.860941182493141,2.8116381645202635,0.7667343579301998,500,5,1,,True,"{'classifier__n_estimators': 500, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_depth': None, 'classifier__bootstrap': True}",0.6473297754005632,0.6360515857884881,0.6113331130260895,0.6338828304396824,0.6560314810962915,0.6369257571502229,0.015088268920301837,4,0.9453309482920835,0.9474674692307244,0.9437738337245118,0.9450099474143862,0.9421660974673098,0.9447496592258032,0.001756084560120196
3,33.359048175811765,1.2082138062579408,2.426420259475708,0.21868934557289055,100,5,1,,False,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_depth': None, 'classifier__bootstrap': False}",0.6385032677307781,0.6270829626240289,0.6070320377572722,0.6275735699094198,0.6390154378452968,0.6278414551733592,0.011594921840368463,5,0.9715259103291183,0.9725692576494056,0.9710728872257849,0.9721569464479451,0.9687335533070793,0.9712117109918668,0.001341317394731914
4,15.867378425598144,1.3564633867113507,1.7180660724639893,0.34814510540615806,10,10,2,10,True,"{'classifier__n_estimators': 10, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_depth': 10, 'classifier__bootstrap': True}",0.6537511284067741,0.654220154723472,0.6144318191446995,0.6436500673631765,0.6655683119158385,0.646324296310792,0.017390320019575668,2,0.7489269563914844,0.7424204987090315,0.7526336711910078,0.7416430081658195,0.7384325896764201,0.7448113448267526,0.005187871777987653
