precision,recall,f1-score,support
0.9126491646778043,0.5249862712795168,0.6665504619138923,3642.0
0.15774099318403115,0.6390532544378699,0.25302616165560327,507.0
0.5389250421788383,0.5389250421788383,0.5389250421788383,0.5389250421788383
0.5351950789309178,0.5820197628586934,0.45978831178474777,4149.0
0.8204008053267937,0.5389250421788383,0.6160185698360537,4149.0
