precision,recall,f1-score,support
0.9567279193835211,0.8360528360528361,0.8923289564616449,3861.0
0.1832258064516129,0.4930555555555556,0.2671683913452493,288.0
0.8122439141961919,0.8122439141961919,0.8122439141961919,0.8122439141961919
0.569976862917567,0.6645541958041958,0.5797486739034471,4149.0
0.9030357987461652,0.8122439141961919,0.8489338630045415,4149.0
